"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"MEP","Meopham","cevans","23/08/2013",511600,"MEOPHAM","Station Approach","off Wrotham Road","MEOPHAM","Kent",,"DA13 0LT",0.3569543693,51.3864239029,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA13 0LT&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Meopham station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y","station forecourt","Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Meopham are: <ul><li>Longfield</ul>","N",,"Platform 1 is step free only. Ticket Office is not step free, car park has one step.","N",,,,"Y",,"N",22,"No","Y","end station by taxi rank",,"Stands",,,"station forecourt","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MEP.pdf"">here</a></p>",,,,,,,"SE",,"2E1E2E3AFD6A4D1796F52DA1A2C4BF39"
"MSR","Minster","cevans","23/08/2013",501900,"MINSTER","Station Approach","MINSTER","Kent",,,"CT12 4HX",1.3172323398,51.3291795937,"SE","unstaffed","Y",,"Unstaffed station","DepartureScreens, ArrivalScreens",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT12 4HX&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Minster station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","Unmanned Station","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Minster are: <ul><li>Birchington<li>Ramsgate</ul>","N",,"Platform 2 access via side gate. Platform 1 via footpath crossing. Car park is step free. No step free interchange.","Y",,,,"Y",,"N",10,"Yes","Y","Forecourt",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MSR.pdf"">here</a></p>",,,,,,,"SE",,"610F4D737AC3426AB5896C6B139D6A6B"
"MTG","Mottingham","cevans","23/08/2013",511800,"MOTTINGHAM","Station Approach","Court Road","LONDON","London",,"SE9 4EW",0.0503343676,51.4398558009,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","platform 1","N","Cold drinks vending machine","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE9 4EW&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Mottingham station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","station forecourt","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Step free access to all platforms. Ticket Office and Car Park are step free.","Y",,,,"Y",,"N",30,"No","Y","outside station, Platform 1","Kept locked with combination padlock. Users know the code.","Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MTG.pdf"">here</a></p>",,,,,,,"SE",,"D82F071528D8419DB404410084A8E74A"
"NBC","New Beckenham","cevans","23/08/2013",505800,"NEW BECKENHAM","Lennard Road","BECKENHAM","Greater London",,,"BR3 1QN",-0.0352671045,51.4167712564,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"Y",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"Y","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR3 1QN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around New Beckenham station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","station forecourt","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Both Platforms are step free. Ticket Office and Car Park are step free.","Y",,,,"N",,"N",32,"Yes","Y","Platform 1 beyond subway, and Platform 2",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/NBC.pdf"">here</a></p>",,,,,,,"SE",,"0D0ADF4B423141A080A15B8C5BBE4092"
"NWX","New Cross","swhitworth","28/11/2013",515000,"NEW CROSS","Amersham Vale","off New Cross Road","LONDON","London",,"SE14 6LD",-0.0329953465,51.4763565941,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y",,"N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE14 6LD&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around New Cross station</a></p>","N",,"N","N",,"N",,"Y",,"N",,"Y",,,,,,"Y","Y","<p>station forecourt/ booking hall</p>","Y","Counters can be raised or lowered to suit all customers","Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Step free access is available to Platforms C and&nbsp;D.</p><p>No step free access is available&nbsp;to Platforms A and B.</p><p>The nearest alternative step free station is London Bridge or Lewisham.</p>","N",,,,"Y",,"N",34,"Yes","Y","on platform c",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/NWX.pdf"">here</a></p>",,,,,,,"SE",,"C31074AAF1174CAEB8CEFA34F0624760"
"NEH","New Eltham","swhitworth","11/09/2013",511900,"NEW ELTHAM","Station Approach","Footscray Road","LONDON","London",,"SE9 2AB",0.0703826476,51.4377047052,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","booking hall","N","Coffee kiosk","Y","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE9 2AB&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around New Eltham station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","station forecourt","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Platform 1 only step free. Ticket Office and Car Park are step free.","N",,,,"Y",,"Y",62,"Yes","Y","upside platform",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/NEH.pdf"">here</a></p>",,,,,,"<p>Network Rail has removed the footbridge to install a lift. Whilst work is ongoing passengers will need to walk over Footscray Road Bridge to access Platform 2 (Dartford-bound services).</p>","SE",,"F7021A41B3FE457D9D4BB49522F35CA3"
"NHE","New Hythe","welsbys","25/04/2013",523800,"NEW HYTHE","off New Hythe Lane","DITTON","Kent",,,"ME20 6XJ",0.4549346615,51.313000696,"SE","unstaffed","Y",,"Unstaffed station","DepartureScreens, Announcements","On platform","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME20 6XJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around New Hythe station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","Unmanned Station","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than New Hythe are: <ul><li>Snodland<li>Aylesford</ul>","N",,"Platform 2 step free. No car park.","N",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/NHE.pdf"">here</a></p>",,,,,,,"SE",,"381807B693E9447AA44BAFF58F6FD79D"
"NGT","Newington","cevans","23/08/2013",517500,"NEWINGTON","Station Road","SITTINGBOURNE","Kent",,,"ME9 7LQ",0.6685819118,51.3533400356,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME9 7LQ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Newington station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","station forecourt","Y",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Newington are: <ul><li>Rainham<li>Sittingbourne</ul>","N",,"Platform 1 is step free only. Ticket Office step free, car park is step free.","N",,,,"Y",,"N",8,"No","Y",,,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/NGT.pdf"">here</a></p>",,,,,,,"SE",,"866BC919A35849F3973F1CE443431091"
"NFL","Northfleet","welsbys","25/04/2013",512000,"NORTHFLEET","Station Road","NORTHFLEET","Kent",,,"DA11 9DY",0.3243357996,51.4458481816,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,"0845 000 2222",,,"N",,,"0845 000 2222",,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA11 9DY&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Northfleet station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Platform 2 is step free only. Ticket Office is not step free, car park is not step free.","N",,,,"Y",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/NFL.pdf"">here</a></p>",,,,,,,"SE",,"9E1D518359F14B3B90C8E1BBA4A17C35"
"NHD","Nunhead","cevans","23/08/2013",506800,"NUNHEAD","Gibbon Road","LONDON","London",,,"SE15 3XE",-0.052692347,51.4669730776,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N",,"Y","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE15 3XE&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Nunhead station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>platform 1</p>","Y",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>No access to platforms. No car park.</p>","N",,,,"N",,"N",10,"No","Y","station entrance",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/NHD.pdf"">here</a></p>",,,,,,,"SE",,"8061F8186C064BB08DEC9D2026CD0268"
"ORP","Orpington","cevans","23/08/2013",512200,"ORPINGTON","Station Approach","ORPINGTON","Greater London",,,"BR6 0SX",0.0890385263,51.3735220086,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 6",,,,"Y",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR6 0SX&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Orpington station</a>","N",,"N","Y","Outside the station","N",,"Y",,"N",,"Y",,,,,,"Y","Y","<p>station forecourt</p>","Y","Counters can be raised or lowered to suit all customers","Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Access to all platforms and interchange via lifts.</p>","Y",,,,"Y",,"Y",58,"Yes","Y","on either side of station",,"Stands",,,"<p>front forecourt</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/ORP.pdf"">here</a></p>",,,,,,,"SE",,"FF1A7D26B4B34435AFF1A43B29406D96"
"OTF","Otford","cevans","23/08/2013",507100,"OTFORD","Station Road","OTFORD","Kent",,,"TN14 5QY",0.1967909775,51.3131563497,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0800 000 2222 to reclaim lost property",,,"N","Y",,,"Y","in booking hall","N","Coffee kiosk","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN14 5QY&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Otford station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Otford are: <ul><li>Sevenoaks</ul>","N",,"Platform 1 step free, Platform 2 accessed by ramp and road bridge. Ticket Office and Car Park are step free.","N",,,,"N",,"N",24,"Yes","Y","car park entrance Platform 1",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/OTF.pdf"">here</a></p>",,,,,,,"SE",,"046F8ACCA0464AE092F99D9F2F91689F"
